79.8389 76.519 159.944 
82.0 75.0 158.0 
23.0 33.0 117.0 
23.0 37.0 120.0 
26.0799 100.783 109.882 
34.0 100.0 109.0 
106.913 111.939 194.131 
102.0 113.0 199.0 
75.0 118.0 71.0 
75.8277 117.444 71.5638 
49.0 63.0 88.0 
48.0 57.0 89.0 
66.9292 11.04 145.115 
62.1119 7.85437 150.401 
47.1075 98.0957 136.967 
51.8599 99.9855 141.03 
49.9431 62.5896 132.806 
44.4515 60.3257 132.866 
26.7835 55.5914 127.661 
29.0 61.0 126.0 
86.0 108.0 140.0 
91.0 110.0 135.0 
24.322 92.9124 113.003 
36.0 91.0 108.0 
41.0 51.0 149.0 
34.0667 56.7915 146.697 
76.247 104.198 112.293 
68.0 116.0 115.0 
96.1372 104.672 176.328 
91.0 106.0 169.0 
99.9636 106.383 130.732 
99.0 103.0 125.0 
19.5986 34.125 142.138 
19.0 31.0 141.0 
51.899 7.98676 163.995 
57.0 2.0 159.0 
63.2878 72.6836 140.904 
60.7033 75.8678 146.508 
63.3449 6.22196 152.984 
60.4946 7.2133 152.214 
51.5835 118.606 138.142 
49.0 116.0 144.0 
86.6289 94.4181 145.255 
82.2988 92.9379 148.333 
96.2448 46.7414 108.21 
97.0 52.0 108.0 
28.0785 90.7293 123.356 
27.272 88.7984 125.704 
91.0 7.0 144.0 
86.0 15.0 152.0 
78.794 11.0709 146.432 
81.0 9.0 135.0 
87.0902 96.8732 164.201 
78.1791 94.7839 163.211 
52.6032 34.3742 110.999 
48.0 37.0 121.0 
103.0 109.0 130.0 
100.0 108.0 130.0 
52.0 136.0 136.0 
51.3996 135.98 133.36 
19.0 86.0 126.0 
22.5876 84.0965 126.218 
21.6416 100.322 87.1319 
19.7442 99.4884 88.8615 
57.0 33.0 150.0 
54.0 36.0 151.0 
28.0 40.0 141.0 
27.0 44.0 145.0 
57.1651 125.083 84.0953 
56.6982 124.814 82.0147 
43.0 6.0 164.0 
44.0 8.0 166.0 
73.2885 74.0131 126.033 
68.0 75.0 125.0 
55.8822 48.4482 148.714 
64.5792 45.8218 140.884 
51.3904 75.4415 153.586 
50.0 75.0 152.0 
25.0 71.0 115.0 
30.0 68.0 123.0 
35.0 10.0 150.0 
39.0 2.0 151.0 
45.9067 12.9893 120.463 
49.7534 16.0594 119.007 
67.9005 67.5617 135.428 
66.0 71.0 136.0 
65.0 121.0 82.0 
68.0 121.0 86.0 
41.0888 98.2817 143.442 
44.6561 94.4403 145.84 
87.7651 63.8825 117.632 
85.1699 60.462 118.646 
76.9107 76.8279 156.03 
75.536 74.0486 154.122 
62.0 85.0 160.0 
68.0 92.0 153.0 
58.1613 67.6991 147.212 
57.0 67.0 152.0 
20.0 102.0 84.0 
24.0 101.0 86.0 
51.8582 119.109 139.075 
55.0 119.0 139.0 
50.4742 131.762 134.248 
47.0 132.0 137.0 
26.0 76.0 141.0 
20.0 75.0 135.0 
74.0 121.0 58.0 
79.0 114.0 60.0 
98.618 54.6192 111.132 
95.2233 52.6312 100.965 
61.0 102.0 131.0 
62.0 99.0 138.0 
78.0 115.0 72.0 
87.0 120.0 67.0 
20.786 79.5568 176.666 
15.0 79.0 172.0 
25.2933 90.4991 119.413 
36.0 98.0 115.0 
69.6168 57.929 149.692 
68.3945 63.2946 145.438 
51.1473 66.0802 74.3539 
53.0 61.0 78.0 
85.9108 101.014 141.05 
79.8561 97.9874 139.94 
95.3726 59.905 112.552 
93.0 61.0 111.0 
55.0 103.0 142.0 
53.5787 101.024 143.924 
88.0 55.0 120.0 
82.0 58.0 117.0 
50.0 87.0 159.0 
47.0 83.0 158.0 
64.0 2.0 154.0 
64.0391 6.82964 156.665 
66.0 7.0 159.0 
63.0 8.0 162.0 
62.0 123.0 124.0 
58.4177 126.63 121.371 
29.0 59.0 136.0 
27.0 65.0 136.0 
97.0 97.0 133.0 
96.0 96.0 130.0 
86.0 82.0 153.0 
83.0 80.0 151.0 
24.1365 86.9443 126.54 
26.8731 87.4815 124.442 
53.3267 127.235 125.377 
52.0 129.0 128.0 
106.05 109.734 193.217 
100.0 121.0 184.0 
42.6936 28.5434 144.511 
36.0 31.0 140.0 
41.3362 100.723 145.437 
37.0 101.0 143.0 
38.8738 51.9844 139.793 
49.0 48.0 133.0 
45.0 13.0 161.0 
47.1988 14.5591 158.547 
52.0 47.0 96.0 
47.0 51.0 97.0 
56.1842 116.879 92.9517 
50.0 128.0 91.0 
22.9414 95.7393 107.108 
25.0 97.0 105.0 
9.0 20.0 129.0 
4.0 16.0 128.0 
22.0 56.0 126.0 
19.0 63.0 129.0 
48.6343 11.5116 135.481 
47.13 10.4813 140.254 
59.5476 101.953 150.126 
53.0 102.0 145.0 
21.0 82.0 128.0 
19.626 79.3257 125.654 
25.0956 56.691 127.702 
24.0 53.0 124.0 
70.0 61.0 142.0 
72.0 66.0 145.0 
23.7353 76.6148 170.932 
24.0 80.0 168.0 
46.9114 8.17984 141.936 
48.0 7.0 139.0 
13.8953 10.1829 127.234 
13.0 11.0 133.0 
50.0413 118.245 136.827 
55.0 117.0 135.0 
30.0 50.0 120.0 
27.0 46.0 127.0 
67.5242 119.187 75.6799 
68.0108 124.871 76.142 
21.8224 17.9004 128.527 
27.1968 21.5157 134.212 
15.0628 94.3649 188.396 
15.4649 95.6178 182.248 
31.3142 86.9622 167.839 
38.0 90.0 167.0 
33.5382 51.2919 131.563 
27.6 51.935 136.71 
13.0 87.0 188.0 
12.3916 88.8745 192.496 
63.0 66.0 107.0 
64.0 63.0 103.0 
24.0 105.0 110.0 
26.9643 101.681 109.312 
47.5949 69.7574 66.5666 
45.0 71.0 66.0 
48.0 27.0 106.0 
53.2025 33.7503 110.879 
48.4294 75.6902 56.623 
51.095 74.7712 60.4932 
55.3233 13.4422 141.818 
53.7579 17.6045 144.789 
50.2436 110.575 116.476 
49.0 105.0 113.0 
65.6817 119.553 78.7294 
63.0 114.0 80.0 
61.0 102.0 151.0 
64.0 103.0 156.0 
23.7334 8.40948 152.083 
22.0 11.0 146.0 
115.061 111.224 208.041 
109.0 112.0 211.0 
11.0 87.0 197.0 
10.0 91.0 195.0 
70.0 56.0 150.0 
73.0 55.0 152.0 
62.0 42.0 111.0 
59.7331 38.6915 109.297 
58.9476 65.0263 66.4896 
53.0 57.0 60.0 
60.0 35.0 128.0 
