978 821 16.6934 0.191175 
288 822 217.014 1.05151 
288 823 16.6934 0.356389 
625 824 16.6934 0.10126 
625 825 16.6934 0.207674 
880 826 16.6934 0.185816 
880 827 16.6934 0.117186 
910 828 16.6934 0.215983 
910 829 16.6934 0.122303 
792 830 16.6934 0.0634849 
792 831 16.6934 0.0354301 
446 832 116.854 0.644253 
446 833 33.3868 0.243683 
707 834 16.6934 0.189171 
707 835 16.6934 0.0683347 
722 836 16.6934 0.0451683 
722 837 16.6934 0.05674 
158 838 217.014 0.720401 
158 839 16.6934 0.0596194 
78 840 166.934 0.889866 
78 841 16.6934 0.336656 
524 842 166.934 1.0229 
524 843 33.3868 0.252169 
571 844 66.7735 0.344731 
571 845 16.6934 0.0173282 
409 846 16.6934 0.113007 
409 847 16.6934 0.182684 
654 848 66.7735 0.816234 
654 849 16.6934 0.216375 
596 850 166.934 0.892058 
596 851 16.6934 0.0310605 
166 852 16.6934 0.056566 
166 853 16.6934 0.13257 
591 854 16.6934 0.0607532 
591 855 16.6934 0.136449 
661 856 16.6934 0.129306 
661 857 16.6934 0.127628 
517 858 16.6934 0.341395 
517 859 16.6934 0.0829515 
223 860 16.6934 0.0885354 
223 861 16.6934 0.157681 
627 862 16.6934 0.105942 
627 863 16.6934 0.258042 
22 864 600.962 1.61403 
22 865 16.6934 0.115707 
832 866 100.16 0.639687 
832 867 16.6934 0.0651885 
942 868 16.6934 0.104377 
942 869 16.6934 0.155791 
203 870 16.6934 0.149724 
203 871 16.6934 0.173749 
543 872 16.6934 0.323045 
543 873 16.6934 0.226148 
690 874 33.3868 0.219862 
690 875 16.6934 0.0986047 
6 876 16.6934 0.0918111 
6 877 16.6934 0.143781 
196 878 116.854 0.673249 
196 879 33.3868 0.370312 
819 880 33.3868 0.310899 
819 881 16.6934 0.12934 
614 882 16.6934 0.0788302 
614 883 16.6934 0.153879 
493 884 16.6934 0.148923 
493 885 16.6934 0.291955 
843 886 16.6934 0.105162 
843 887 16.6934 0.18147 
301 888 33.3868 0.127635 
301 889 16.6934 0.0984654 
144 890 16.6934 0.0722376 
144 891 16.6934 0.235222 
735 892 16.6934 0.0936429 
735 893 33.3868 0.17981 
40 894 333.868 1.09962 
40 895 16.6934 0.317121 
579 896 16.6934 0.039426 
579 897 16.6934 0.140502 
